frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
2706,979.0,[1116.05885318254 521.5203295553714 1594.5675183139176 794.62736938604],[1180.037841796875 683.399169921875 1243.6204833984375 716.9462890625],0.4608989953994751,AKD3925,0.1649834858599989
2708,979.0,[1096.5339924372395 518.9922330216799 1589.7322289985461 797.2831085042848],[1162.08837890625 683.566650390625 1224.0648193359375 715.099609375],0.5077991485595703,GID3925,0.25183246920667257
2711,979.0,[1065.810788138138 515.8687439858742 1577.020352828375 800.4690829206744],[1127.529541015625 683.374267578125 1195.2373046875 720.6950073242188],0.5221736431121826,LRD3925,0.25642479029606957
2717,979.0,[1002.5424513210926 508.1222510315375 1530.9208750776731 808.8952728487552],[1066.1195068359375 689.4130249023438 1138.7135009765625 726.0901489257812],0.4345925450325012,NZW3925,0.13304626973791067
2719,979.0,[975.3625098922801 505.8465077141998 1518.1622598550982 813.7517953271306],[1041.994140625 687.735595703125 1121.636962890625 725.4267578125],0.5335741639137268,KZW3825,0.42162230033767883
2721,979.0,[955.4922046393209 505.79696002230287 1512.7231406306164 819.250693340644],[1016.5220947265625 685.9315795898438 1095.9796142578125 725.8123779296875],0.5483731031417847,KEW3223,0.3741771298709833
2723,979.0,[929.843631744443 501.8947391995612 1504.5617491924272 821.3405932956634],[994.5120849609375 687.1544189453125 1065.4478759765625 729.21044921875],0.4895854592323303,GWP3925,0.20155927841811452
2730,979.0,[836.6206134802987 494.617028170467 1458.6886999414305 833.6626204610861],[893.5433349609375 695.7161865234375 974.524658203125 733.6556396484375],0.5812203288078308,FXC3923,0.384334026053072
2884,1050.0,[1163.7311860044977 517.4398072033987 1625.130484003874 790.4256640514236],[1239.92822265625 685.7503051757812 1296.32861328125 714.0803833007812],0.40326976776123047,IEG2016,0.0894693397782744
2887,1050.0,[1132.0331053359505 515.089234099455 1610.5730557374968 795.3937513392638],[1201.354736328125 688.1709594726562 1267.146484375 722.4003295898438],0.452066034078598,UZF8210,0.08243541519357324
2891,1050.0,[1089.4163231398672 509.7458267964122 1596.6844850174323 799.3436322156509],[1152.0400390625 690.2821044921875 1218.676025390625 722.3145751953125],0.3357542157173157,IRF3048,0.17637065730456805
2892,1050.0,[1077.3347636573505 508.0970898119248 1594.4604022394803 800.2282552220612],[1144.27978515625 698.5231323242188 1208.56103515625 725.5836791992188],0.3443441689014435,HEF8016,0.13865743322217827
2896,1050.0,[1026.4203558570896 502.54141185829144 1587.3150402592325 806.5128089172874],[1096.438232421875 694.577880859375 1159.82275390625 727.0640258789062],0.2567863166332245,JEF3018,0.19571793549792593
